sku_1,sku_2,co_pick_frequency
SKU_00619,SKU_00907,1
SKU_00619,SKU_00953,2
SKU_00907,SKU_00953,1
SKU_00431,SKU_00632,1
SKU_00665,SKU_00835,1
SKU_00012,SKU_00103,1
SKU_00012,SKU_00643,1
SKU_00088,SKU_00103,1
SKU_00103,SKU_00643,1
SKU_00046,SKU_00675,1
SKU_00277,SKU_00679,1
SKU_00675,SKU_00679,1
SKU_00470,SKU_00549,1
SKU_00470,SKU_00677,1
SKU_00470,SKU_00971,1
SKU_00549,SKU_00677,2
SKU_00587,SKU_00677,1
SKU_00587,SKU_00758,1
SKU_00587,SKU_00833,1
SKU_00587,SKU_00971,1
SKU_00677,SKU_00758,1
SKU_00677,SKU_00833,1
SKU_00677,SKU_00971,1
SKU_00758,SKU_00971,1
SKU_00833,SKU_00971,1
SKU_00123,SKU_00573,2
SKU_00123,SKU_00585,1
SKU_00123,SKU_00704,1
SKU_00245,SKU_00463,1
SKU_00245,SKU_00573,1
SKU_00245,SKU_00704,1
SKU_00463,SKU_00704,1
SKU_00463,SKU_00853,1
SKU_00573,SKU_00585,1
SKU_00573,SKU_00704,1
SKU_00573,SKU_00853,1
SKU_00704,SKU_00809,1
SKU_00047,SKU_00335,1
SKU_00047,SKU_00489,1
SKU_00047,SKU_00657,1
SKU_00047,SKU_00796,1
SKU_00335,SKU_00796,1
SKU_00489,SKU_00657,1
SKU_00489,SKU_00770,1
SKU_00489,SKU_00796,1
SKU_00770,SKU_00796,2
SKU_00023,SKU_00755,1
SKU_00272,SKU_00728,1
SKU_00755,SKU_00867,1
SKU_00078,SKU_00279,1
SKU_00078,SKU_00638,1
SKU_00078,SKU_00780,1
SKU_00078,SKU_00826,1
SKU_00279,SKU_00438,1
SKU_00279,SKU_00580,1
SKU_00279,SKU_00826,1
SKU_00438,SKU_00638,1
SKU_00438,SKU_00780,1
SKU_00438,SKU_00826,1
SKU_00580,SKU_00638,1
SKU_00580,SKU_00780,1
SKU_00580,SKU_00826,1
SKU_00780,SKU_00826,1
SKU_00198,SKU_00312,1
SKU_00198,SKU_00714,1
SKU_00198,SKU_00772,1
SKU_00198,SKU_00857,1
SKU_00257,SKU_00312,1
SKU_00257,SKU_00772,1
SKU_00257,SKU_00857,1
SKU_00437,SKU_00714,1
SKU_00437,SKU_00772,1
SKU_00437,SKU_00857,2
SKU_00714,SKU_00772,1
SKU_00772,SKU_00857,1
SKU_00203,SKU_00325,1
SKU_00203,SKU_00432,1
SKU_00203,SKU_00703,1
SKU_00203,SKU_00830,1
SKU_00325,SKU_00432,1
SKU_00325,SKU_00477,1
SKU_00325,SKU_00703,1
SKU_00390,SKU_00477,2
SKU_00390,SKU_00703,1
SKU_00432,SKU_00477,2
SKU_00432,SKU_00830,1
SKU_00432,SKU_00912,1
SKU_00477,SKU_00703,3
SKU_00477,SKU_00830,2
SKU_00477,SKU_00912,2
SKU_00703,SKU_00830,1
SKU_00703,SKU_00912,1
SKU_00830,SKU_00912,1
SKU_00524,SKU_00742,1
SKU_00524,SKU_00815,1
SKU_00524,SKU_00906,1
SKU_00524,SKU_00931,1
SKU_00742,SKU_00815,2
SKU_00742,SKU_00906,1
SKU_00742,SKU_00931,1
SKU_00815,SKU_00906,1
SKU_00815,SKU_00931,1
SKU_00906,SKU_00931,1
SKU_00015,SKU_00556,1
SKU_00155,SKU_00190,1
SKU_00155,SKU_00626,1
SKU_00190,SKU_00340,3
SKU_00340,SKU_00626,1
SKU_00263,SKU_00539,1
SKU_00263,SKU_00541,2
SKU_00263,SKU_00743,1
SKU_00539,SKU_00541,1
SKU_00541,SKU_00743,1
SKU_00342,SKU_00406,1
SKU_00342,SKU_00421,1
SKU_00342,SKU_00440,2
SKU_00342,SKU_00597,1
SKU_00342,SKU_00632,1
SKU_00342,SKU_00636,1
SKU_00342,SKU_00959,1
SKU_00406,SKU_00421,1
SKU_00406,SKU_00440,1
SKU_00406,SKU_00636,2
SKU_00406,SKU_00959,2
SKU_00421,SKU_00440,1
SKU_00421,SKU_00597,2
SKU_00421,SKU_00636,1
SKU_00440,SKU_00632,1
SKU_00440,SKU_00636,1
SKU_00597,SKU_00636,1
SKU_00597,SKU_00959,1
SKU_00636,SKU_00959,1
SKU_00289,SKU_00316,1
SKU_00289,SKU_00573,3
SKU_00289,SKU_00602,1
SKU_00316,SKU_00573,2
SKU_00316,SKU_00602,1
SKU_00556,SKU_00602,1
SKU_00573,SKU_00602,1
SKU_00188,SKU_00366,1
SKU_00188,SKU_00581,1
SKU_00188,SKU_00622,1
SKU_00188,SKU_00728,1
SKU_00366,SKU_00428,1
SKU_00366,SKU_00447,2
SKU_00366,SKU_00581,1
SKU_00366,SKU_00622,1
SKU_00366,SKU_00728,1
SKU_00428,SKU_00728,1
SKU_00447,SKU_00622,1
SKU_00447,SKU_00728,1
SKU_00581,SKU_00728,2
SKU_00622,SKU_00728,1
SKU_00097,SKU_00426,1
SKU_00097,SKU_00669,1
SKU_00097,SKU_00863,1
SKU_00426,SKU_00466,1
SKU_00426,SKU_00669,1
SKU_00426,SKU_00863,1
SKU_00466,SKU_00669,1
SKU_00466,SKU_00863,1
SKU_00669,SKU_00863,1
SKU_00226,SKU_00891,1
SKU_00395,SKU_00891,1
SKU_00357,SKU_00417,1
SKU_00357,SKU_00480,1
SKU_00357,SKU_00568,1
SKU_00357,SKU_00985,2
SKU_00417,SKU_00985,1
SKU_00480,SKU_00568,1
SKU_00480,SKU_00985,1
SKU_00568,SKU_00985,1
SKU_00358,SKU_00628,1
SKU_00358,SKU_00946,1
SKU_00560,SKU_00867,1
SKU_00560,SKU_00902,1
SKU_00560,SKU_00946,1
SKU_00560,SKU_00952,1
SKU_00628,SKU_00867,1
SKU_00867,SKU_00946,1
SKU_00867,SKU_00952,1
SKU_00902,SKU_00946,1
SKU_00946,SKU_00952,1
SKU_00189,SKU_00225,1
SKU_00189,SKU_00320,1
SKU_00189,SKU_00668,1
SKU_00189,SKU_00904,1
SKU_00225,SKU_00336,1
SKU_00225,SKU_00668,2
SKU_00320,SKU_00336,2
SKU_00320,SKU_00668,1
SKU_00320,SKU_00904,1
SKU_00336,SKU_00603,1
SKU_00336,SKU_00668,1
SKU_00362,SKU_00603,1
SKU_00362,SKU_00668,1
SKU_00603,SKU_00668,1
SKU_00668,SKU_00904,1
SKU_00300,SKU_00301,2
SKU_00300,SKU_00477,1
SKU_00300,SKU_00815,1
SKU_00300,SKU_00871,1
SKU_00301,SKU_00531,1
SKU_00477,SKU_00531,1
SKU_00531,SKU_00815,1
SKU_00531,SKU_00871,1
SKU_00815,SKU_00871,1
SKU_00149,SKU_00926,1
SKU_00212,SKU_00325,1
SKU_00212,SKU_00757,1
SKU_00212,SKU_00952,1
SKU_00325,SKU_00757,1
SKU_00325,SKU_00952,1
SKU_00757,SKU_00993,1
SKU_00926,SKU_00952,1
SKU_00078,SKU_00633,1
SKU_00119,SKU_00940,1
SKU_00119,SKU_00955,1
SKU_00282,SKU_00940,1
SKU_00282,SKU_00955,2
SKU_00790,SKU_00863,1
SKU_00790,SKU_00880,1
SKU_00863,SKU_00880,1
SKU_00036,SKU_00382,1
SKU_00036,SKU_00489,1
SKU_00036,SKU_00768,1
SKU_00382,SKU_00489,1
SKU_00382,SKU_00698,1
SKU_00382,SKU_00768,1
SKU_00489,SKU_00626,1
SKU_00489,SKU_00768,1
SKU_00626,SKU_00768,3
SKU_00698,SKU_00768,1
SKU_00164,SKU_00251,2
SKU_00251,SKU_00521,1
SKU_00251,SKU_00819,1
SKU_00199,SKU_00911,2
SKU_00620,SKU_00911,1
SKU_00034,SKU_00286,1
SKU_00034,SKU_00391,1
SKU_00286,SKU_00391,2
SKU_00286,SKU_00456,1
SKU_00286,SKU_00475,1
SKU_00286,SKU_00860,1
SKU_00391,SKU_00475,1
SKU_00221,SKU_00238,1
SKU_00221,SKU_00258,1
SKU_00221,SKU_00520,1
SKU_00221,SKU_00841,1
SKU_00221,SKU_00854,1
SKU_00238,SKU_00258,1
SKU_00238,SKU_00779,1
SKU_00238,SKU_00841,1
SKU_00238,SKU_00873,1
SKU_00258,SKU_00779,1
SKU_00258,SKU_00841,1
SKU_00258,SKU_00854,1
SKU_00258,SKU_00873,1
SKU_00520,SKU_00841,1
SKU_00520,SKU_00854,1
SKU_00779,SKU_00841,1
SKU_00854,SKU_00873,1
SKU_00127,SKU_00591,1
SKU_00127,SKU_00953,1
SKU_00202,SKU_00591,1
SKU_00202,SKU_00888,1
SKU_00591,SKU_00888,2
SKU_00888,SKU_00953,2
SKU_00059,SKU_00380,2
SKU_00059,SKU_00619,3
SKU_00059,SKU_00637,1
SKU_00059,SKU_00872,1
SKU_00195,SKU_00380,1
SKU_00195,SKU_00619,1
SKU_00195,SKU_00872,1
SKU_00380,SKU_00619,1
SKU_00380,SKU_00637,1
SKU_00380,SKU_00812,1
SKU_00619,SKU_00637,1
SKU_00619,SKU_00812,2
SKU_00619,SKU_00872,1
SKU_00637,SKU_00812,1
SKU_00637,SKU_00872,1
SKU_00812,SKU_00872,1
SKU_00105,SKU_00181,2
SKU_00105,SKU_00673,2
SKU_00105,SKU_00877,1
SKU_00175,SKU_00877,1
SKU_00349,SKU_00451,1
SKU_00349,SKU_00877,1
SKU_00673,SKU_00877,1
SKU_00246,SKU_00741,1
SKU_00246,SKU_00802,1
SKU_00741,SKU_00802,1
SKU_00741,SKU_00836,1
SKU_00741,SKU_00911,1
SKU_00741,SKU_00996,1
SKU_00802,SKU_00836,1
SKU_00802,SKU_00996,1
SKU_00836,SKU_00996,1
SKU_00080,SKU_00555,1
SKU_00310,SKU_00316,1
SKU_00310,SKU_00653,2
SKU_00310,SKU_00786,1
SKU_00310,SKU_00934,1
SKU_00316,SKU_00934,1
SKU_00653,SKU_00786,1
SKU_00653,SKU_00934,1
SKU_00786,SKU_00934,1
SKU_00445,SKU_00587,1
SKU_00445,SKU_00778,1
SKU_00587,SKU_00778,1
SKU_00092,SKU_00109,1
SKU_00092,SKU_00152,1
SKU_00092,SKU_00628,2
SKU_00092,SKU_00800,1
SKU_00109,SKU_00152,1
SKU_00109,SKU_00297,1
SKU_00109,SKU_00601,1
SKU_00109,SKU_00628,1
SKU_00152,SKU_00297,1
SKU_00152,SKU_00601,1
SKU_00152,SKU_00628,2
SKU_00297,SKU_00601,1
SKU_00297,SKU_00628,2
SKU_00297,SKU_00800,1
SKU_00601,SKU_00628,3
SKU_00601,SKU_00800,1
SKU_00628,SKU_00800,1
SKU_00106,SKU_00331,1
SKU_00106,SKU_00438,1
SKU_00331,SKU_00438,1
SKU_00053,SKU_00058,1
SKU_00053,SKU_00459,1
SKU_00053,SKU_00783,1
SKU_00058,SKU_00398,1
SKU_00058,SKU_00459,1
SKU_00058,SKU_00783,1
SKU_00398,SKU_00783,1
SKU_00459,SKU_00783,1
SKU_00037,SKU_00328,1
SKU_00037,SKU_00599,2
SKU_00037,SKU_00684,1
SKU_00328,SKU_00485,1
SKU_00328,SKU_00497,1
SKU_00328,SKU_00599,1
SKU_00328,SKU_00881,1
SKU_00485,SKU_00599,1
SKU_00485,SKU_00881,1
SKU_00497,SKU_00599,1
SKU_00497,SKU_00684,1
SKU_00497,SKU_00881,1
SKU_00684,SKU_00881,1
SKU_00299,SKU_00688,1
SKU_00299,SKU_00733,2
SKU_00299,SKU_00891,1
SKU_00688,SKU_00733,1
SKU_00733,SKU_00933,1
SKU_00535,SKU_00688,1
SKU_00688,SKU_00711,2
SKU_00066,SKU_00304,1
SKU_00005,SKU_00535,1
SKU_00005,SKU_00570,1
SKU_00005,SKU_00580,1
SKU_00461,SKU_00535,1
SKU_00461,SKU_00570,1
SKU_00461,SKU_00580,2
SKU_00461,SKU_00930,1
SKU_00535,SKU_00580,1
SKU_00570,SKU_00580,1
SKU_00570,SKU_00930,1
SKU_00036,SKU_00792,1
SKU_00036,SKU_00818,1
SKU_00036,SKU_00855,1
SKU_00629,SKU_00792,1
SKU_00629,SKU_00818,2
SKU_00792,SKU_00818,1
SKU_00792,SKU_00855,1
SKU_00170,SKU_00335,1
SKU_00170,SKU_00589,1
SKU_00170,SKU_00723,2
SKU_00335,SKU_00504,2
SKU_00335,SKU_00589,1
SKU_00335,SKU_00790,1
SKU_00335,SKU_00883,1
SKU_00504,SKU_00723,1
SKU_00504,SKU_00790,2
SKU_00504,SKU_00883,1
SKU_00589,SKU_00723,1
SKU_00589,SKU_00790,1
SKU_00589,SKU_00883,1
SKU_00723,SKU_00790,1
SKU_00790,SKU_00883,1
SKU_00351,SKU_00492,1
SKU_00351,SKU_00549,2
SKU_00351,SKU_00564,1
SKU_00351,SKU_00883,1
SKU_00492,SKU_00549,1
SKU_00492,SKU_00564,1
SKU_00492,SKU_00883,1
SKU_00492,SKU_00953,1
SKU_00549,SKU_00564,1
SKU_00549,SKU_00723,1
SKU_00549,SKU_00883,1
SKU_00723,SKU_00953,1
SKU_00226,SKU_00231,1
SKU_00618,SKU_00686,1
SKU_00618,SKU_00713,1
SKU_00686,SKU_00713,1
SKU_00686,SKU_00870,1
SKU_00077,SKU_00267,1
SKU_00077,SKU_00670,1
SKU_00077,SKU_00733,1
SKU_00118,SKU_00201,1
SKU_00118,SKU_00631,1
SKU_00118,SKU_00670,1
SKU_00201,SKU_00267,1
SKU_00201,SKU_00631,1
SKU_00201,SKU_00733,1
SKU_00267,SKU_00658,1
SKU_00267,SKU_00670,2
SKU_00267,SKU_00733,1
SKU_00631,SKU_00658,1
SKU_00631,SKU_00670,2
SKU_00658,SKU_00670,1
SKU_00658,SKU_00733,1
SKU_00007,SKU_00057,1
SKU_00007,SKU_00332,2
SKU_00007,SKU_00483,1
SKU_00007,SKU_00917,1
SKU_00057,SKU_00332,1
SKU_00057,SKU_00483,1
SKU_00332,SKU_00483,1
SKU_00332,SKU_00917,1
SKU_00204,SKU_00823,1
SKU_00204,SKU_00885,1
SKU_00290,SKU_00885,1
SKU_00823,SKU_00885,1
SKU_00288,SKU_00378,1
SKU_00288,SKU_00661,2
SKU_00378,SKU_00661,1
SKU_00141,SKU_00294,1
SKU_00141,SKU_00296,1
SKU_00141,SKU_00699,1
SKU_00141,SKU_00709,2
SKU_00294,SKU_00296,2
SKU_00294,SKU_00709,1
SKU_00296,SKU_00699,1
SKU_00296,SKU_00709,1
SKU_00358,SKU_00699,1
SKU_00358,SKU_00709,1
SKU_00147,SKU_00304,1
SKU_00147,SKU_00359,1
SKU_00147,SKU_00477,1
SKU_00147,SKU_00696,1
SKU_00147,SKU_00924,1
SKU_00214,SKU_00595,1
SKU_00214,SKU_00924,1
SKU_00304,SKU_00359,1
SKU_00359,SKU_00477,1
SKU_00359,SKU_00595,1
SKU_00359,SKU_00696,2
SKU_00359,SKU_00924,1
SKU_00477,SKU_00595,1
SKU_00477,SKU_00696,1
SKU_00477,SKU_00924,1
SKU_00595,SKU_00696,1
SKU_00595,SKU_00924,1
SKU_00696,SKU_00924,1
SKU_00478,SKU_00566,1
SKU_00206,SKU_00821,1
SKU_00357,SKU_00644,1
SKU_00357,SKU_00821,1
SKU_00644,SKU_00821,1
SKU_00821,SKU_00829,1
SKU_00117,SKU_00736,1
SKU_00664,SKU_00736,1
SKU_00664,SKU_00924,1
SKU_00736,SKU_00854,1
SKU_00068,SKU_00372,1
SKU_00372,SKU_00512,1
SKU_00372,SKU_00704,1
SKU_00372,SKU_00763,1
SKU_00480,SKU_00704,1
SKU_00480,SKU_00913,1
SKU_00512,SKU_00763,1
SKU_00512,SKU_00913,1
SKU_00704,SKU_00763,1
SKU_00704,SKU_00913,1
SKU_00763,SKU_00913,1
SKU_00017,SKU_00062,1
SKU_00017,SKU_00385,1
SKU_00017,SKU_00416,1
SKU_00017,SKU_00444,2
SKU_00017,SKU_00766,1
SKU_00062,SKU_00416,1
SKU_00062,SKU_00444,1
SKU_00062,SKU_00474,1
SKU_00062,SKU_00766,1
SKU_00062,SKU_00865,1
SKU_00385,SKU_00444,1
SKU_00385,SKU_00474,1
SKU_00385,SKU_00766,1
SKU_00385,SKU_00865,1
SKU_00416,SKU_00444,1
SKU_00416,SKU_00474,1
SKU_00416,SKU_00865,1
SKU_00444,SKU_00474,1
SKU_00444,SKU_00766,2
SKU_00444,SKU_00865,1
SKU_00474,SKU_00766,1
SKU_00766,SKU_00865,1
SKU_00316,SKU_00336,1
SKU_00316,SKU_00372,1
SKU_00316,SKU_00960,1
SKU_00336,SKU_00372,1
SKU_00336,SKU_00960,1
SKU_00372,SKU_00765,1
SKU_00372,SKU_00871,1
SKU_00372,SKU_00960,1
SKU_00765,SKU_00871,2
SKU_00871,SKU_00960,1
SKU_00369,SKU_00583,1
SKU_00369,SKU_00757,1
SKU_00369,SKU_00826,1
SKU_00369,SKU_00857,1
SKU_00583,SKU_00757,1
SKU_00583,SKU_00826,1
SKU_00583,SKU_00857,1
SKU_00826,SKU_00857,1
SKU_00826,SKU_00926,1
SKU_00269,SKU_00967,1
SKU_00402,SKU_00723,1
SKU_00057,SKU_00197,1
SKU_00057,SKU_00684,1
SKU_00057,SKU_00831,1
SKU_00138,SKU_00197,1
SKU_00138,SKU_00419,1
SKU_00138,SKU_00456,1
SKU_00138,SKU_00809,2
SKU_00138,SKU_00831,1
SKU_00197,SKU_00419,1
SKU_00197,SKU_00684,1
SKU_00197,SKU_00809,1
SKU_00197,SKU_00831,1
SKU_00419,SKU_00456,2
SKU_00419,SKU_00809,1
SKU_00419,SKU_00831,1
SKU_00456,SKU_00684,1
SKU_00456,SKU_00809,1
SKU_00456,SKU_00831,1
SKU_00684,SKU_00831,1
SKU_00809,SKU_00831,1
SKU_00060,SKU_00126,1
SKU_00060,SKU_00193,1
SKU_00060,SKU_00259,1
SKU_00060,SKU_00888,1
SKU_00060,SKU_00895,1
SKU_00126,SKU_00193,1
SKU_00126,SKU_00227,1
SKU_00126,SKU_00259,1
SKU_00126,SKU_00895,1
SKU_00126,SKU_00995,1
SKU_00193,SKU_00259,2
SKU_00193,SKU_00895,2
SKU_00227,SKU_00888,1
SKU_00259,SKU_00995,1
SKU_00888,SKU_00895,1
SKU_00888,SKU_00995,2
SKU_00106,SKU_00237,1
SKU_00106,SKU_00239,1
SKU_00106,SKU_00529,1
SKU_00106,SKU_00953,1
SKU_00237,SKU_00239,1
SKU_00237,SKU_00529,1
SKU_00239,SKU_00529,1
SKU_00239,SKU_00953,1
SKU_00529,SKU_00697,1
SKU_00529,SKU_00953,1
SKU_00697,SKU_00921,2
SKU_00697,SKU_00953,2
SKU_00921,SKU_00953,1
SKU_00401,SKU_00555,1
SKU_00401,SKU_00608,1
SKU_00496,SKU_00566,1
SKU_00496,SKU_00737,1
SKU_00566,SKU_00737,1
SKU_00323,SKU_00601,1
SKU_00094,SKU_00695,1
SKU_00094,SKU_00896,1
SKU_00094,SKU_00961,1
SKU_00399,SKU_00549,1
SKU_00399,SKU_00961,1
SKU_00549,SKU_00695,1
SKU_00549,SKU_00896,1
SKU_00549,SKU_00961,1
SKU_00566,SKU_00896,1
SKU_00695,SKU_00896,2
SKU_00695,SKU_00961,1
SKU_00629,SKU_00735,1
SKU_00629,SKU_00858,1
SKU_00629,SKU_00952,1
SKU_00735,SKU_00858,1
SKU_00735,SKU_00952,1
SKU_00858,SKU_00908,1
SKU_00908,SKU_00952,1
SKU_00081,SKU_00284,1
SKU_00081,SKU_00672,1
SKU_00284,SKU_00306,1
SKU_00284,SKU_00672,1
SKU_00306,SKU_00600,1
SKU_00306,SKU_00672,1
SKU_00306,SKU_00863,1
SKU_00600,SKU_00672,1
SKU_00600,SKU_00863,2
SKU_00672,SKU_00863,1
SKU_00149,SKU_00614,1
SKU_00040,SKU_00848,1
SKU_00543,SKU_00848,2
SKU_00226,SKU_00465,1
SKU_00226,SKU_00733,1
SKU_00465,SKU_00733,1
SKU_00733,SKU_00784,1
SKU_00110,SKU_00278,1
SKU_00110,SKU_00280,1
SKU_00110,SKU_00301,1
SKU_00110,SKU_00419,1
SKU_00278,SKU_00301,1
SKU_00280,SKU_00301,1
SKU_00280,SKU_00419,1
SKU_00280,SKU_00800,1
SKU_00202,SKU_00341,1
SKU_00202,SKU_00794,1
SKU_00313,SKU_00341,1
SKU_00313,SKU_00956,1
SKU_00341,SKU_00349,1
SKU_00341,SKU_00794,1
SKU_00349,SKU_00794,1
SKU_00349,SKU_00956,1
SKU_00794,SKU_00956,1
SKU_00237,SKU_00642,1
SKU_00237,SKU_00659,1
SKU_00237,SKU_00728,2
SKU_00237,SKU_00928,1
SKU_00642,SKU_00659,1
SKU_00642,SKU_00752,1
SKU_00642,SKU_00928,1
SKU_00659,SKU_00728,1
SKU_00659,SKU_00752,1
SKU_00728,SKU_00752,1
SKU_00183,SKU_00232,1
SKU_00183,SKU_00613,1
SKU_00232,SKU_00613,1
SKU_00232,SKU_00700,1
SKU_00583,SKU_00613,1
SKU_00583,SKU_00700,1
SKU_00613,SKU_00700,1
SKU_00066,SKU_00216,1
SKU_00066,SKU_00785,1
SKU_00097,SKU_00187,1
SKU_00097,SKU_00216,2
SKU_00097,SKU_00731,1
SKU_00187,SKU_00216,2
SKU_00187,SKU_00731,1
SKU_00187,SKU_00785,1
SKU_00216,SKU_00731,1
SKU_00216,SKU_00781,1
SKU_00216,SKU_00785,1
SKU_00216,SKU_00889,1
SKU_00731,SKU_00781,2
SKU_00731,SKU_00785,1
SKU_00781,SKU_00785,2
SKU_00785,SKU_00889,1
SKU_00397,SKU_00738,1
SKU_00555,SKU_00637,1
SKU_00555,SKU_00738,2
SKU_00637,SKU_00738,1
SKU_00738,SKU_00768,1
SKU_00008,SKU_00110,1
SKU_00008,SKU_00204,1
SKU_00008,SKU_00541,1
SKU_00064,SKU_00110,2
SKU_00064,SKU_00541,1
SKU_00064,SKU_00915,1
SKU_00064,SKU_00951,1
SKU_00110,SKU_00204,2
SKU_00110,SKU_00246,1
SKU_00110,SKU_00541,1
SKU_00110,SKU_00915,1
SKU_00110,SKU_00951,1
SKU_00204,SKU_00246,1
SKU_00204,SKU_00915,2
SKU_00246,SKU_00915,1
SKU_00246,SKU_00951,1
SKU_00541,SKU_00951,1
SKU_00018,SKU_00111,1
SKU_00018,SKU_00121,1
SKU_00018,SKU_00842,1
SKU_00086,SKU_00111,1
SKU_00086,SKU_00121,1
SKU_00086,SKU_00773,2
SKU_00086,SKU_00842,1
SKU_00086,SKU_00876,1
SKU_00111,SKU_00121,1
SKU_00111,SKU_00471,1
SKU_00111,SKU_00773,2
SKU_00111,SKU_00842,1
SKU_00111,SKU_00876,1
SKU_00121,SKU_00876,1
SKU_00471,SKU_00842,1
SKU_00471,SKU_00876,1
SKU_00773,SKU_00876,1
SKU_00842,SKU_00876,1
SKU_00185,SKU_00707,1
SKU_00185,SKU_00907,1
SKU_00224,SKU_00707,1
SKU_00224,SKU_00907,1
SKU_00220,SKU_00224,1
SKU_00220,SKU_00327,1
SKU_00220,SKU_00681,2
SKU_00220,SKU_00820,1
SKU_00224,SKU_00327,2
SKU_00224,SKU_00386,1
SKU_00224,SKU_00664,1
SKU_00327,SKU_00386,1
SKU_00327,SKU_00664,1
SKU_00327,SKU_00681,2
SKU_00327,SKU_00820,1
SKU_00386,SKU_00664,1
SKU_00386,SKU_00820,1
SKU_00664,SKU_00681,1
SKU_00664,SKU_00820,2
SKU_00077,SKU_00275,1
SKU_00077,SKU_00420,1
SKU_00077,SKU_00654,1
SKU_00275,SKU_00420,1
SKU_00275,SKU_00654,1
SKU_00275,SKU_00887,1
SKU_00137,SKU_00641,1
SKU_00137,SKU_00740,2
SKU_00137,SKU_00766,1
SKU_00641,SKU_00736,1
SKU_00641,SKU_00766,1
SKU_00641,SKU_00803,1
SKU_00673,SKU_00736,1
SKU_00673,SKU_00803,1
SKU_00736,SKU_00740,1
SKU_00736,SKU_00766,1
SKU_00736,SKU_00803,1
SKU_00740,SKU_00766,1
SKU_00740,SKU_00803,1
SKU_00766,SKU_00803,1
SKU_00099,SKU_00127,1
SKU_00099,SKU_00240,1
SKU_00099,SKU_00245,1
SKU_00099,SKU_00266,1
SKU_00099,SKU_00358,1
SKU_00099,SKU_00546,1
SKU_00127,SKU_00162,1
SKU_00127,SKU_00266,1
SKU_00127,SKU_00358,2
SKU_00127,SKU_00546,1
SKU_00162,SKU_00240,1
SKU_00162,SKU_00245,1
SKU_00162,SKU_00266,1
SKU_00162,SKU_00546,1
SKU_00240,SKU_00245,1
SKU_00240,SKU_00266,1
SKU_00240,SKU_00358,1
SKU_00245,SKU_00266,1
SKU_00245,SKU_00358,1
SKU_00245,SKU_00546,1
SKU_00266,SKU_00358,1
SKU_00266,SKU_00546,1
SKU_00358,SKU_00546,1
SKU_00068,SKU_00268,1
SKU_00068,SKU_00653,2
SKU_00068,SKU_00835,1
SKU_00256,SKU_00268,1
SKU_00256,SKU_00653,2
SKU_00256,SKU_00835,1
SKU_00138,SKU_00421,1
SKU_00191,SKU_00299,1
SKU_00191,SKU_00300,1
SKU_00191,SKU_00323,1
SKU_00191,SKU_00474,1
SKU_00191,SKU_00772,1
SKU_00299,SKU_00300,1
SKU_00299,SKU_00417,1
SKU_00299,SKU_00474,1
SKU_00300,SKU_00323,1
SKU_00300,SKU_00474,1
SKU_00300,SKU_00772,1
SKU_00323,SKU_00474,1
SKU_00323,SKU_00772,1
SKU_00417,SKU_00474,2
SKU_00474,SKU_00772,1
SKU_00157,SKU_00393,1
SKU_00157,SKU_00422,1
SKU_00157,SKU_00606,1
SKU_00393,SKU_00422,1
SKU_00393,SKU_00606,1
SKU_00393,SKU_00881,1
SKU_00422,SKU_00606,1
SKU_00422,SKU_00699,1
SKU_00606,SKU_00699,1
SKU_00606,SKU_00828,1
SKU_00699,SKU_00828,1
SKU_00699,SKU_00881,1
SKU_00828,SKU_00881,1
SKU_00155,SKU_00214,1
SKU_00155,SKU_00483,1
SKU_00214,SKU_00483,1
SKU_00483,SKU_00898,1
SKU_00074,SKU_00124,1
SKU_00074,SKU_00154,1
SKU_00074,SKU_00165,1
SKU_00074,SKU_00457,2
SKU_00103,SKU_00124,1
SKU_00103,SKU_00154,1
SKU_00103,SKU_00165,1
SKU_00103,SKU_00457,1
SKU_00124,SKU_00154,1
SKU_00124,SKU_00343,1
SKU_00124,SKU_00457,2
SKU_00154,SKU_00165,1
SKU_00154,SKU_00343,1
SKU_00165,SKU_00343,1
SKU_00343,SKU_00457,1
SKU_00343,SKU_00657,1
SKU_00457,SKU_00657,1
SKU_00048,SKU_00125,1
SKU_00048,SKU_00189,1
SKU_00048,SKU_00658,1
SKU_00048,SKU_00751,1
SKU_00125,SKU_00189,1
SKU_00125,SKU_00658,1
SKU_00125,SKU_00751,2
SKU_00189,SKU_00658,1
SKU_00658,SKU_00751,1
SKU_00024,SKU_00807,1
SKU_00024,SKU_00978,1
SKU_00024,SKU_00997,1
SKU_00120,SKU_00807,1
SKU_00120,SKU_00997,1
SKU_00361,SKU_00807,1
SKU_00361,SKU_00978,1
SKU_00361,SKU_00997,1
SKU_00483,SKU_00997,1
SKU_00015,SKU_00241,1
SKU_00015,SKU_00736,1
SKU_00045,SKU_00736,1
SKU_00646,SKU_00737,1
SKU_00737,SKU_00880,1
SKU_00266,SKU_00624,1
SKU_00266,SKU_00707,1
SKU_00417,SKU_00624,1
SKU_00417,SKU_00707,1
SKU_00488,SKU_00707,1
SKU_00314,SKU_00405,1
SKU_00314,SKU_00419,1
SKU_00314,SKU_00909,1
SKU_00405,SKU_00419,1
SKU_00405,SKU_00909,1
SKU_00072,SKU_00288,1
SKU_00072,SKU_00677,1
SKU_00072,SKU_00979,1
SKU_00288,SKU_00317,1
SKU_00288,SKU_00979,1
SKU_00317,SKU_00979,1
SKU_00677,SKU_00752,1
SKU_00677,SKU_00979,1
SKU_00752,SKU_00979,1
